id,scrape_id,host_id,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,square_feet,guests_included,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,percent_host_response_rate,price_in$,weekly_price_in$,monthly_price_in$,security_deposit_in$,cleaning_fee_in$,extra_people_in$,host_since,host_response_time,host_is_superhost,host_neighbourhood,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,city,state,country_code,is_location_exact,room_type,calendar_updated,has_availability,first_review,last_review,requires_license,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,email_host_verifications,weibo_host_verifications,sesame_offline_host_verifications,jumio_host_verifications,manual_offline_host_verifications,government_id_host_verifications,work_email_host_verifications,reviews_host_verifications,offline_government_id_host_verifications,manual_online_host_verifications,kba_host_verifications,selfie_host_verifications,sesame_host_verifications,facebook_host_verifications,google_host_verifications,phone_host_verifications,identity_manual_host_verifications,is_bed_type_Real Bed,is_bed_type_Pull-out Sofa,is_bed_type_Futon,is_bed_type_Airbed,is_bed_type_Couch,is_property_type_Guest suite,is_property_type_Condominium,is_property_type_Apartment,is_property_type_House,is_property_type_Boat,is_property_type_Townhouse,is_property_type_Serviced apartment,is_property_type_Loft,is_property_type_Bed and breakfast,is_property_type_Bungalow,is_property_type_Other,is_property_type_Villa,is_property_type_Guesthouse,is_property_type_Boutique hotel,is_property_type_In-law,is_property_type_Barn,is_property_type_Hotel,is_property_type_Cottage
400067,20191204162830,1997048,3.0,3.0,42.30088,-71.0819,1,1.0,1.0,1.0,,1,91,180,91,91,180,180,91.0,180.0,27,27,29,304,24,3,88.0,9.0,9.0,9.0,10.0,8.0,9.0,4,0,4,0,0.31,100.0,60.0,359.0,1099.0,100.0,30.0,10.0,2012-03-23,within a day,0.0,Mattapan,1.0,1.0,Mattapan,Dorchester,Boston,MA,US,1,Private room,2 weeks ago,1,2013-06-19,2019-10-07,1,0,0,moderate,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447826,20191204162830,2053557,1.0,1.0,42.31713,-71.10966,2,1.0,1.0,1.0,,1,3,120,3,3,120,120,3.0,120.0,13,43,73,249,311,33,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,3.43,86.0,71.0,460.0,1750.0,,,0.0,2012-04-02,within an hour,1.0,Jamaica Plain,1.0,1.0,Jamaica Plain,Jamaica Plain,Boston,MA,US,1,Private room,4 days ago,1,2012-06-23,2019-11-10,1,0,0,strict_14_with_grace_period,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496022,20191204162830,1956464,1.0,1.0,42.3092,-71.11836,2,1.0,1.0,1.0,,2,2,120,2,2,120,120,2.0,120.0,0,0,0,0,16,0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0.21,,200.0,750.0,2000.0,100.0,50.0,25.0,2012-03-18,,0.0,Jamaica Plain,1.0,1.0,Jamaica Plain,Jamaica Plain,Boston,MA,US,1,Private room,19 months ago,1,2013-09-15,2016-06-26,1,0,0,strict_14_with_grace_period,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519272,20191204162830,2444900,1.0,1.0,42.30511,-71.10643,2,1.5,1.0,1.0,1700.0,2,3,10,3,3,10,10,3.0,10.0,0,0,0,0,9,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0.13,,62.0,600.0,,150.0,25.0,50.0,2012-05-23,,0.0,Jamaica Plain,1.0,1.0,Jamaica Plain,Jamaica Plain,Boston,MA,US,1,Private room,44 months ago,1,2014-04-22,2016-05-31,1,0,0,moderate,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526970,20191204162830,85770,4.0,4.0,42.34523,-71.07282,2,1.0,1.0,1.0,340.0,1,2,125,2,2,125,125,2.0,125.0,27,57,87,87,175,12,90.0,9.0,8.0,10.0,10.0,10.0,9.0,5,0,5,0,1.93,100.0,148.0,785.0,2800.0,0.0,24.0,15.0,2010-02-26,within an hour,1.0,South End,1.0,1.0,South End,South End,Boston,MA,US,1,Private room,2 months ago,1,2012-06-18,2019-10-31,1,1,0,moderate,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530983,20191204162830,71783,25.0,25.0,42.31419,-71.06001,9,2.0,5.0,5.0,2400.0,4,32,90,32,32,1125,1125,32.0,1125.0,0,19,49,229,67,8,88.0,9.0,9.0,10.0,9.0,9.0,9.0,22,22,0,0,0.78,94.0,175.0,2265.0,5000.0,100.0,175.0,14.0,2010-01-19,within an hour,0.0,Dorchester,1.0,1.0,Dorchester,Dorchester,Boston,MA,US,1,Entire home/apt,3 months ago,1,2012-11-11,2019-10-29,1,1,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
533114,20191204162830,71783,25.0,25.0,42.31167,-71.06168,6,2.5,2.0,2.0,1200.0,2,32,90,32,32,1125,1125,32.0,1125.0,0,0,0,154,53,12,90.0,9.0,9.0,9.0,9.0,9.0,9.0,22,22,0,0,0.6,94.0,168.0,1825.0,4000.0,100.0,150.0,12.0,2010-01-19,within an hour,0.0,Dorchester,1.0,1.0,Dorchester,Dorchester,Boston,MA,US,1,Entire home/apt,3 months ago,1,2012-09-10,2019-09-05,1,1,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
533152,20191204162830,71783,25.0,25.0,42.32189,-71.06183,5,1.0,2.0,2.0,1200.0,2,32,90,32,32,1125,1125,32.0,1125.0,29,41,43,318,54,4,91.0,10.0,10.0,9.0,9.0,9.0,9.0,22,22,0,0,0.79,94.0,125.0,1495.0,3500.0,100.0,150.0,12.0,2010-01-19,within an hour,0.0,Dorchester,1.0,1.0,Dorchester,Dorchester,Boston,MA,US,1,Entire home/apt,3 months ago,1,2014-04-14,2019-06-13,1,1,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561769,20191204162830,71783,25.0,25.0,42.31324,-71.06242,8,1.0,3.0,5.0,,3,32,90,32,32,1125,1125,32.0,1125.0,0,0,0,247,59,19,86.0,9.0,9.0,9.0,9.0,9.0,9.0,22,22,0,0,0.66,94.0,142.0,1675.0,4000.0,100.0,150.0,12.0,2010-01-19,within an hour,0.0,Dorchester,1.0,1.0,Dorchester,Dorchester,Boston,MA,US,1,Entire home/apt,3 months ago,1,2012-08-20,2019-09-02,1,1,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
568234,20191204162830,2796082,2.0,2.0,42.30335,-71.10497,4,1.0,2.0,2.0,,2,1,1125,1,2,1125,1125,1.3,1125.0,0,0,0,0,266,35,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2,1,1,0,2.96,100.0,110.0,,,,,50.0,2012-07-01,within an hour,1.0,Jamaica Plain,1.0,1.0,Jamaica Plain,Jamaica Plain,Boston,MA,US,1,Private room,3 weeks ago,1,2012-07-15,2019-12-02,1,0,0,moderate,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570493,20191204162830,914630,1.0,1.0,42.28847,-71.05477,4,1.5,2.0,2.0,,2,3,8,3,3,8,8,3.0,8.0,29,59,89,89,94,5,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,1,0,1.23,100.0,152.0,800.0,,0.0,75.0,25.0,2011-08-03,within an hour,1.0,Dorchester,1.0,1.0,Dorchester,Dorchester,Boston,MA,US,1,Private room,today,1,2013-08-25,2019-10-27,1,0,0,moderate,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
579605,20191204162830,71783,25.0,25.0,42.3228,-71.06184,5,1.0,2.0,2.0,1200.0,2,32,180,32,32,1125,1125,32.0,1125.0,0,21,22,112,50,11,90.0,9.0,9.0,9.0,9.0,9.0,9.0,22,22,0,0,0.56,94.0,125.0,1375.0,3500.0,100.0,150.0,12.0,2010-01-19,within an hour,0.0,Dorchester,1.0,1.0,Dorchester,Dorchester,Boston,MA,US,1,Entire home/apt,3 months ago,1,2012-08-26,2019-11-03,1,1,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
583255,20191204162830,306407,1.0,1.0,42.34171,-71.14851,2,1.0,1.0,1.0,675.0,2,3,1125,3,3,1125,1125,3.0,1125.0,0,0,0,0,20,11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.39,,149.0,,,,50.0,50.0,2010-12-01,,0.0,Allston-Brighton,1.0,1.0,Allston-Brighton,Brighton,Boston,MA,US,1,Entire home/apt,25 months ago,1,2015-10-02,2019-02-09,1,0,0,moderate,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585148,20191204162830,2883829,3.0,3.0,42.33818,-71.06463,2,1.0,1.0,1.0,750.0,3,180,1125,180,180,1125,1125,180.0,1125.0,0,1,31,306,33,0,94.0,10.0,9.0,9.0,10.0,9.0,9.0,1,1,0,0,0.51,90.0,210.0,,3500.0,500.0,80.0,100.0,2012-07-09,within an hour,1.0,South End,1.0,1.0,South End,South End,Boston,MA,US,1,Entire home/apt,9 months ago,1,2014-08-01,2017-10-06,1,0,0,strict_14_with_grace_period,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601763,20191204162830,71783,25.0,25.0,42.29118,-71.15316,6,1.0,3.0,4.0,1200.0,2,32,90,32,32,1125,1125,32.0,1125.0,14,28,28,230,37,7,91.0,9.0,9.0,9.0,9.0,9.0,9.0,22,22,0,0,1.14,94.0,125.0,800.0,3200.0,100.0,150.0,12.0,2010-01-19,within an hour,0.0,Dorchester,1.0,1.0,West Roxbury,West Roxbury,Boston,MA,US,1,Entire home/apt,3 months ago,1,2017-04-05,2019-08-27,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619142,20191204162830,501427,1.0,1.0,42.37808,-71.06343,2,1.0,1.0,1.0,,1,3,365,3,3,365,365,3.0,365.0,10,26,41,165,169,20,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,1.9,100.0,175.0,,,,,0.0,2011-04-11,within a day,1.0,Charlestown,1.0,1.0,Charlestown,Charlestown,Boston,MA,US,1,Entire home/apt,5 months ago,1,2012-08-08,2019-10-25,1,0,0,strict_14_with_grace_period,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646087,20191204162830,3236611,1.0,1.0,42.33477,-71.04995,1,1.0,1.0,1.0,1600.0,1,1,6,1,1,6,6,1.0,6.0,23,53,83,173,7,2,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,1,0,0.17,100.0,188.0,800.0,3000.0,1000.0,175.0,25.0,2012-08-12,within a day,0.0,South Boston,1.0,1.0,South Boston,South Boston,Boston,MA,US,1,Private room,6 months ago,1,2016-06-18,2019-06-13,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
658029,20191204162830,814298,95.0,95.0,42.33923,-71.08141,4,1.0,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,10,40,70,129,117,17,85.0,9.0,9.0,10.0,10.0,9.0,9.0,94,61,33,0,1.33,96.0,163.0,,3500.0,500.0,105.0,0.0,2011-07-13,within an hour,0.0,Roxbury,1.0,0.0,Roxbury,Roxbury,Boston,MA,US,1,Entire home/apt,3 weeks ago,1,2012-09-20,2019-09-16,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697078,20191204162830,26988,12.0,12.0,42.35893,-71.06331,2,1.0,1.0,1.0,580.0,1,91,365,91,91,365,365,91.0,365.0,30,60,90,303,19,3,92.0,9.0,9.0,10.0,9.0,10.0,9.0,10,10,0,0,0.35,100.0,175.0,1300.0,3000.0,1000.0,250.0,0.0,2009-07-22,within a few hours,1.0,Beacon Hill,1.0,0.0,Beacon Hill,Beacon Hill,Boston,MA,US,1,Entire home/apt,3 months ago,1,2015-05-29,2019-07-22,1,0,0,strict_14_with_grace_period,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708802,20191204162830,3648427,2.0,2.0,42.37755,-71.0628,4,1.0,1.0,2.0,800.0,1,2,60,2,2,60,60,2.0,60.0,0,0,0,0,369,50,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,4.24,100.0,100.0,,,,25.0,0.0,2012-09-23,within an hour,1.0,Charlestown,1.0,1.0,Charlestown,Charlestown,Charlestown,MA,US,1,Entire home/apt,today,1,2012-10-13,2019-11-17,1,0,0,moderate,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713627,20191204162830,3581975,1.0,1.0,42.30957,-71.10629,2,1.5,1.0,1.0,,1,5,90,5,5,90,90,5.0,90.0,0,0,0,0,1,0,80.0,8.0,8.0,10.0,8.0,8.0,8.0,1,1,0,0,0.02,,135.0,875.0,2800.0,,50.0,0.0,2012-09-16,,0.0,Jamaica Plain,1.0,1.0,Jamaica Plain,Jamaica Plain,Boston,MA,US,1,Entire home/apt,29 months ago,1,2014-10-09,2014-10-09,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743211,20191204162830,2796082,2.0,2.0,42.30581,-71.1126,10,2.5,4.0,5.0,,8,3,90,3,3,90,90,3.0,90.0,22,50,80,333,71,8,97.0,10.0,10.0,10.0,10.0,9.0,9.0,2,1,1,0,0.87,100.0,550.0,,,300.0,110.0,50.0,2012-07-01,within an hour,1.0,Jamaica Plain,1.0,1.0,Jamaica Plain,Jamaica Plain,Boston,MA,US,1,Entire home/apt,3 weeks ago,1,2013-03-27,2019-10-21,1,1,0,strict_14_with_grace_period,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743759,20191204162830,7969,2.0,2.0,42.29424,-71.13183,1,1.0,1.0,1.0,,1,90,365,90,90,365,365,90.0,365.0,0,0,0,0,5,1,96.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0,2,0,0.06,90.0,25.0,175.0,635.0,,,0.0,2009-02-15,within a few hours,0.0,Roslindale,1.0,0.0,Roslindale,Roslindale,Roslindale,MA,US,1,Private room,6 weeks ago,1,2013-04-01,2019-09-30,1,0,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750438,20191204162830,3945438,2.0,2.0,42.30681,-71.11052,2,1.0,1.0,1.0,,1,2,14,2,2,14,14,2.0,14.0,26,26,26,26,195,19,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0,2,0,2.46,100.0,65.0,450.0,,200.0,50.0,0.0,2012-10-22,within an hour,1.0,Jamaica Plain,1.0,1.0,Jamaica Plain,Jamaica Plain,Boston,MA,US,1,Private room,5 days ago,1,2013-06-04,2019-11-02,1,0,0,strict_14_with_grace_period,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753446,20191204162830,3962517,1.0,1.0,42.28588,-71.12491,2,1.0,1.0,2.0,12.0,2,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,142,9,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,1,0,2.75,,50.0,,,0.0,40.0,30.0,2012-10-24,,0.0,Roslindale,1.0,1.0,Roslindale,Roslindale,Roslindale,MA,US,1,Private room,4 months ago,1,2015-09-10,2019-07-27,1,0,0,moderate,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798957,20191204162830,1651480,4.0,4.0,42.34121,-71.07571,4,2.0,2.0,2.0,,4,3,92,1,3,2,92,3.0,78.1,10,30,48,92,398,58,97.0,10.0,10.0,10.0,10.0,10.0,10.0,4,2,2,0,4.97,100.0,347.0,1380.0,4872.0,150.0,90.0,100.0,2012-01-25,within an hour,1.0,South End,1.0,1.0,South End,South End,Boston,MA,US,1,Entire home/apt,today,1,2013-05-06,2019-12-01,1,0,0,moderate,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801680,20191204162830,8229,6.0,6.0,42.32852,-71.09539,4,1.0,1.0,1.0,,2,3,90,3,3,90,90,3.0,90.0,22,22,23,23,54,14,97.0,10.0,10.0,10.0,9.0,9.0,10.0,6,6,0,0,0.63,100.0,169.0,,,0.0,80.0,10.0,2009-02-19,within an hour,0.0,Roxbury,1.0,1.0,Roxbury,Roxbury,Boston,MA,US,1,Entire home/apt,today,1,2012-12-04,2019-11-25,1,1,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801722,20191204162830,8229,6.0,6.0,42.32819,-71.09405,2,1.0,1.0,1.0,,1,3,30,3,3,30,30,3.0,30.0,27,27,27,27,54,20,95.0,10.0,10.0,10.0,10.0,9.0,9.0,6,6,0,0,0.64,100.0,149.0,,,0.0,60.0,0.0,2009-02-19,within an hour,0.0,Roxbury,1.0,1.0,Roxbury,Roxbury,Boston,MA,US,1,Entire home/apt,today,1,2012-12-27,2019-10-17,1,1,0,strict_14_with_grace_period,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820073,20191204162830,1911807,2.0,2.0,42.35628,-71.06141,4,2.0,1.0,2.0,,4,2,1125,2,2,1125,1125,2.0,1125.0,7,7,7,71,74,9,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2,2,0,0,0.92,100.0,275.0,,,500.0,100.0,75.0,2012-03-12,within an hour,1.0,Downtown Crossing,1.0,0.0,Downtown,Downtown,Boston,MA,US,1,Entire home/apt,2 days ago,1,2013-04-17,2019-11-17,1,0,0,strict_14_with_grace_period,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
826706,20191204162830,1997048,3.0,3.0,42.29996,-71.0806,2,1.0,1.0,2.0,,2,91,1125,91,91,1125,1125,91.0,1125.0,29,59,89,364,7,0,66.0,6.0,7.0,8.0,7.0,5.0,7.0,4,0,4,0,0.09,100.0,79.0,469.0,1369.0,100.0,30.0,10.0,2012-03-23,within a day,0.0,Mattapan,1.0,1.0,Mattapan,Dorchester,Boston,MA,US,1,Private room,2 months ago,1,2013-07-26,2015-09-29,1,0,0,moderate,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839265,20191204162830,1997048,3.0,3.0,42.29822,-71.07621,1,1.0,1.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,27,27,27,273,26,2,90.0,9.0,9.0,10.0,9.0,8.0,9.0,4,0,4,0,0.31,100.0,61.0,359.0,1099.0,100.0,30.0,10.0,2012-03-23,within a day,0.0,Mattapan,1.0,1.0,Dorchester,Dorchester,Boston,MA,US,1,Private room,2 weeks ago,1,2013-01-27,2019-09-30,1,0,0,moderate,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849408,20191204162830,4434391,3.0,3.0,42.28882,-71.13951,6,1.0,3.0,3.0,,4,3,1000,3,4,1125,1125,3.1,1125.0,16,16,16,152,149,96,98.0,10.0,10.0,10.0,10.0,9.0,9.0,3,3,0,0,2.07,100.0,239.0,,,250.0,100.0,20.0,2012-12-18,within an hour,1.0,Roslindale,1.0,0.0,Roslindale,Roslindale,Boston,MA,US,1,Entire home/apt,2 weeks ago,1,2014-01-02,2019-11-04,1,0,0,strict_14_with_grace_period,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863788,20191204162830,775932,1.0,1.0,42.34367,-71.0708,5,2.0,2.0,2.0,1700.0,4,2,28,2,3,28,28,2.0,28.0,4,12,12,22,8,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0.1,100.0,385.0,1699.0,6599.0,500.0,100.0,25.0,2011-07-04,within an hour,0.0,South End,1.0,1.0,South End,South End,Boston,MA,US,1,Entire home/apt,a week ago,1,2013-04-18,2019-09-20,1,1,0,strict_14_with_grace_period,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891661,20191204162830,4737456,1.0,1.0,42.36853,-71.05363,4,1.0,1.0,2.0,,2,2,30,2,2,30,30,2.0,30.0,10,19,23,118,392,66,93.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,4.8,100.0,125.0,920.0,3800.0,200.0,50.0,10.0,2013-01-17,within a few hours,1.0,North End,1.0,1.0,North End,North End,Boston,MA,US,1,Entire home/apt,4 weeks ago,1,2013-03-19,2019-11-18,1,0,0,flexible,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894539,20191204162830,4762495,3.0,3.0,42.2909,-71.13024,2,1.5,1.0,1.0,,2,2,1124,2,2,1124,1124,2.0,1124.0,29,59,89,358,58,5,97.0,10.0,10.0,10.0,10.0,9.0,10.0,3,0,3,0,0.78,100.0,90.0,625.0,,0.0,15.0,30.0,2013-01-19,within an hour,1.0,Roslindale,1.0,1.0,Roslindale,Roslindale,Roslindale,MA,US,1,Private room,7 months ago,1,2013-10-15,2019-10-05,1,0,0,moderate,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
962610,20191204162830,4434391,3.0,3.0,42.29053,-71.14106,3,1.0,1.0,1.0,,2,3,1125,3,4,1125,1125,3.0,1125.0,24,54,84,124,90,17,98.0,10.0,10.0,10.0,10.0,9.0,10.0,3,3,0,0,1.17,100.0,119.0,740.0,2550.0,150.0,50.0,20.0,2012-12-18,within an hour,1.0,Roslindale,1.0,0.0,West Roxbury,West Roxbury,Boston,MA,US,1,Entire home/apt,3 days ago,1,2013-08-01,2019-11-11,1,0,0,strict_14_with_grace_period,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989163,20191204162830,5430185,7.0,7.0,42.34286,-71.07339,2,1.0,0.0,1.0,,2,3,1120,2,4,1120,1120,2.8,1120.0,22,52,82,168,46,18,97.0,10.0,10.0,10.0,10.0,10.0,9.0,7,7,0,0,0.6,100.0,195.0,,3200.0,400.0,125.0,40.0,2013-03-12,within an hour,1.0,South End,1.0,1.0,South End,South End,Boston,MA,US,1,Entire home/apt,today,1,2013-09-02,2019-11-20,1,0,0,super_strict_60,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990668,20191204162830,1651480,4.0,4.0,42.34146,-71.07641,2,1.0,1.0,1.0,,2,3,90,2,3,10,90,3.0,71.0,0,0,0,0,280,70,99.0,10.0,10.0,10.0,10.0,10.0,10.0,4,2,2,0,3.54,100.0,156.0,,,100.0,45.0,100.0,2012-01-25,within an hour,1.0,South End,1.0,1.0,South End,South End,Boston,MA,US,1,Private room,today,1,2013-06-03,2019-11-28,1,0,0,moderate,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009275,20191204162830,868067,3.0,3.0,42.33269,-71.04536,2,1.0,1.0,1.0,,1,1,14,1,1,14,14,1.0,14.0,0,0,0,0,81,25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0,2,0,2.44,100.0,120.0,,,0.0,80.0,0.0,2011-07-25,within an hour,1.0,South Boston,1.0,1.0,South Boston,South Boston,Boston,MA,US,1,Private room,a week ago,1,2017-03-13,2019-11-11,1,0,0,moderate,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
